LEGACY_STATUS	STATUS	LANGUA	DESCRP	DI_TIMESTAMP											
25	25	W	Обработка въпреки синтактична грешка (изходящ)	2018.06.19 05:33:47											
25	25	X	Apdorojimas nepaisant sintaksės klaidos (siuntimas)	2018.06.19 05:33:47											
25	25	Y	Apstrādes turpināš., neskatoties uz sint. kļūdu (izejošā)	2018.06.19 05:33:47											
25	25	c	Continuar el process.malgrat l'error de sintaxi (sortida)	2018.06.19 05:33:47											
25	25	d	Obrada uprkos sintaksičke greški (izlaz)	2018.06.19 05:33:47											
25	25	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
25	25	닱	[Ŵēįţēŗʋēŗąŗƃēįţűŋğ∙ţŗŏţž∙Ŝŷŋţąχƒēĥĺēŗ∙(Āűşğąŋğ)∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
25	25	묩	सिंटैक्स त्रुटि के बावजूद प्रोसेसिंग (आउटबाउंड)	2018.06.19 05:33:47											
25	25	뱋	Синтаксистік қатеге қарамай өңдеу (шығыс)	2018.06.19 05:33:47											
25	25	쁩	Xử lý bất chấp lỗi cú pháp (xuất)	2018.06.19 05:33:47											
26	26	1	IDoc（外向）语法检查出错	2018.06.19 05:33:47											
26	26	2	ข้อผิดพลาดขณะตรวจสอบไวยากรณ์ของ IDoc (ขาออก)	2018.06.19 05:33:47											
26	26	3	IDoc 구문 점검 중 오류 발생(아웃바운드)	2018.06.19 05:33:47											
26	26	4	Eroare la verificare sintaxă a IDoc (ieşire)	2018.06.19 05:33:47											
26	26	5	Napaka sintakse IDoc (Izhod)	2018.06.19 05:33:47											
26	26	6	Greška tokom provjere sintakse IDoc-a (izlazna)	2018.06.19 05:33:47											
26	26	7	Ralat senasa semakan sintaks IDoc (keluar)	2018.06.19 05:33:47											
26	26	8	Помилка підчас перевірки синтаксису IDoc (вихід)	2018.06.19 05:33:47											
26	26	9	Tõrge IDoci süntaksi kontrollimisel (väljaminevad)	2018.06.19 05:33:47											
26	26	A	خطأ أثناء فحص بناء الجملة للمستند الوسيط (للخارج)	2018.06.19 05:33:47											
26	26	B	שגיאה במהלך בדיקת תחביר של מס.ביניים -יוצא	2018.06.19 05:33:47											
26	26	C	Chyba syntaxe v IDOC  (výstup)	2018.06.19 05:33:47											
26	26	D	Syntaxfehler im IDoc (Ausgang)	2018.06.19 05:33:47											
26	26	E	Error during syntax check of IDoc (outbound)	2018.06.19 05:33:47											
26	26	F	Erreur de syntaxe dans l'IDOC (émission)	2018.06.19 05:33:47											
26	26	G	Λάθος κατά τον συντακτικό έλεγχο IDoc (outbound)	2018.06.19 05:33:47											
26	26	H	Szintaktikai hiba az IDoc-ban (kimenő dok.)	2018.06.19 05:33:47											
26	26	I	Errore di sintassi in IDoc (uscita)	2018.06.19 05:33:47											
26	26	J	IDOC 構文チェック時のエラー (送信)	2018.06.19 05:33:47											
26	26	K	Syntaksfejl i IDoc (udgang)	2018.06.19 05:33:47											
26	26	L	Błąd składni w IDoc (wyjście)	2018.06.19 05:33:47											
26	26	M	IDoc 語法檢查期間發生錯誤 <外傳>	2018.06.19 05:33:47											
26	26	N	Syntaxerror in IDoc (uitgang)	2018.06.19 05:33:47											
26	26	O	Syntaksfeil i IDOC (utgang)	2018.06.19 05:33:47											
26	26	P	Erro de sintaxe no IDoc (saída)	2018.06.19 05:33:47											
26	26	Q	Chyba syntaxe v IDOC  (výstup)	2018.06.19 05:33:47											
26	26	R	Синтаксическая ошибка в IDoc (ваыход)	2018.06.19 05:33:47											
26	26	S	Error de sintaxis en IDOC (salida)	2018.06.19 05:33:47											
26	26	T	IDoc'ta sözdizim hatası (çıkış)	2018.06.19 05:33:47											
26	26	U	IDOCissa syntaksivirhe (lähtevät)	2018.06.19 05:33:47											
26	26	V	Syntaxfel i IDOC (utgång)	2018.06.19 05:33:47											
26	26	W	Грешка при синтактична проверка на IDoc (изходящ)	2018.06.19 05:33:47											
26	26	X	IDOC sintaksės patikros klaida (siuntimas)	2018.06.19 05:33:47											
26	26	Y	IDoc sintakses pārbaudes laikā radās kļūda (izejošā)	2018.06.19 05:33:47											
26	26	c	Error de sintaxi a l'IDoc (sortida)	2018.06.19 05:33:47											
26	26	d	Greška pri proveri sintakse IDoc (izlaz)	2018.06.19 05:33:47											
26	26	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
26	26	닱	[Ŝŷŋţąχƒēĥĺēŗ∙įɱ∙ĬĎŏċ∙(Āűşğąŋğ)∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
26	26	묩	IDOC के सिंटैक्स जांच के दौरान त्रुटि (आउटबाउंड)	2018.06.19 05:33:47											
26	26	뱋	IDoc синтаксистік тексеру кезіндегі қате (шығыс)	2018.06.19 05:33:47											
26	26	쁩	Lỗi khi kiểm tra cú pháp của IDoc (đầu vào)	2018.06.19 05:33:47											
27	27	1	分派级错误 (ALE 服务)	2018.06.19 05:33:47											
27	27	2	ข้อผิดพลาดในระดับการนำส่ง (การบริการ ALE)	2018.06.19 05:33:47											
27	27	3	디스패치 레벨에서 오류 발생(ALE 서비스)	2018.06.19 05:33:47											
27	27	4	Eroare la nivel expediere (serviciu ALA)	2018.06.19 05:33:47											
27	27	5	Napaka na stopnji odpreme (ALE-storitev)	2018.06.19 05:33:47											
27	27	6	Greška na razini otpreme (ALE usluga)	2018.06.19 05:33:47											
27	27	7	Ralat dalam aras penghantaran (perkhidmatan ALE)	2018.06.19 05:33:47											
27	27	8	Помилка на рівні відправлення (функція ALE)	2018.06.19 05:33:47											
27	27	9	Tõrge lähetustasemel (ALE teenus)	2018.06.19 05:33:47											
27	27	A	خطأ في مستوى الإرسال (خدمة ALE)	2018.06.19 05:33:47											
27	27	B	שגיאה ברמת שיגור - שירות ALE	2018.06.19 05:33:47											
27	27	C	Chyba v expediční vrstvě (služba ALE)	2018.06.19 05:33:47											
27	27	D	Fehler in der Versandschicht (ALE-Dienst)	2018.06.19 05:33:47											
27	27	E	Error in dispatch level (ALE service)	2018.06.19 05:33:47											
27	27	F	Erreur dans la couche envoi (service ALE)	2018.06.19 05:33:47											
27	27	G	Λάθος σε επίπεδο αποστολής (υπηρεσία ALE)	2018.06.19 05:33:47											
27	27	H	Hiba a kiszállítási szinten (ALE-szolgálat)	2018.06.19 05:33:47											
27	27	I	Errore a livello di invio (servizio ALE)	2018.06.19 05:33:47											
27	27	J	ディスパッチレベルのエラー (ALE サービス)	2018.06.19 05:33:47											
27	27	K	Fejl i afsendelseslag (ALE-funktionalitet)	2018.06.19 05:33:47											
27	27	L	Błąd w warstwie wysyłki (obsługa ELE)	2018.06.19 05:33:47											
27	27	M	分送層次中的錯誤 <ALE 服務>	2018.06.19 05:33:47											
27	27	N	Fout in verzendlaag (ALE-service)	2018.06.19 05:33:47											
27	27	O	Feil i overføringsnivå (ALE-tjeneste)	2018.06.19 05:33:47											
27	27	P	Erro no nível de transmissão (seriço ALE)	2018.06.19 05:33:47											
27	27	Q	Chyba v úrovni odoslania (služba ALE)	2018.06.19 05:33:47											
27	27	R	Ошибка в уровне отправки (ALE-служба)	2018.06.19 05:33:47											
27	27	S	Error en nivel de expedición (servicio ALE)	2018.06.19 05:33:47											
27	27	T	Gönderme düzeyinde hata (ALE hizmeti)	2018.06.19 05:33:47											
27	27	U	Virhe lähetyskerroksessa (ALE-palvelu)	2018.06.19 05:33:47											
27	27	V	Fel i sändnivå (ALE-tjänst)	2018.06.19 05:33:47											
27	27	W	Грешка на ниво изпращане (ALE услуга)	2018.06.19 05:33:47											
27	27	X	Siuntimo lygmens klaida (ALE paslauga)	2018.06.19 05:33:47											
27	27	Y	Kļūda nosūtīšanas līmenī (ALE pakalpojums)	2018.06.19 05:33:47											
27	27	c	Error en l'estrat d'expedició (servei ALE)	2018.06.19 05:33:47											
27	27	d	Greška u nivou otpreme (ALE usluga)	2018.06.19 05:33:47											
27	27	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
27	27	닱	[Ƒēĥĺēŗ∙įŋ∙ƌēŗ∙Ʋēŗşąŋƌşċĥįċĥţ∙(ĀĻĔ-Ďįēŋşţ)∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
27	27	묩	प्रेषण स्तर में त्रुटि (ALE सेवा)	2018.06.19 05:33:47											
27	27	뱋	Жібері деңгейіндегі қате (ALE қызметі)	2018.06.19 05:33:47											
27	27	쁩	Lỗi trong mức gửi ( dịch vụ ALE)	2018.06.19 05:33:47											
28	28	1	回溯发送到 ALE 分发单位的 IDoc	2018.06.19 05:33:47											
28	28	2	ส่ง IDoc ไปยังหน่วยการกระจาย ALE แล้วโดยมีผลย้อนหลัง	2018.06.19 05:33:47											
28	28	3	IDoc를 ALE 분배 단위로 소급하여 발신	2018.06.19 05:33:47											
28	28	4	IDoc expediat la unitate distribuţie ALE retroactiv	2018.06.19 05:33:47											
28	28	5	IDoc naknadno poslan v ALE distribucijsko enoto	2018.06.19 05:33:47											
28	28	6	IDoc retroaktivno poslan ALE jedinici distribucije	2018.06.19 05:33:47											
28	28	7	IDoc dihantar ke unit pengagihan ALE secara retroaktif	2018.06.19 05:33:47											
28	28	8	IDoc відправлений до модуля розподілу ALE заднім числом	2018.06.19 05:33:47											
28	28	9	IDoc on ALE-jaotusüksusse saadetud tagasiulatuvalt	2018.06.19 05:33:47											
28	28	A	IDoc sent to ALE distribution unit retroactively	2018.06.19 05:33:47											
28	28	B	IDoc נשלח ליחידת הפצת ALE רטרואקטיבית	2018.06.19 05:33:47											
28	28	C	IDoc dodatečně odeslán do distribuční jednotky ALE	2018.06.19 05:33:47											
28	28	D	IDoc nachträglich in ALE-Verteileinheit verschickt	2018.06.19 05:33:47											
28	28	E	IDoc sent to ALE distribution unit retroactively	2018.06.19 05:33:47											
28	28	F	IDoc envoyé ensuite dans unité de répartition ALE	2018.06.19 05:33:47											
28	28	G	IDoc απεστάλει στη μονάδα κατανομής ALE αναδρομικά	2018.06.19 05:33:47											
28	28	H	IDoc utólagosan elküldve ALE-elosztási egységbe	2018.06.19 05:33:47											
28	28	I	IDoc succ. inviato nell'unità di distr. ALE	2018.06.19 05:33:47											
28	28	J	遡及して ALE 配信単位へと送信された IDoc	2018.06.19 05:33:47											
28	28	K	IDoc efterfølgende sendt til ALE-distributionsenhed	2018.06.19 05:33:47											
28	28	L	IDoc rozesłany dodatkowo w jednostce rozdziału ALE	2018.06.19 05:33:47											
28	28	M	逆動地 IDoc 傳送至 ALE 分配單元	2018.06.19 05:33:47											
28	28	N	IDoc achteraf naar ALE-verdelingseenheid verzonden	2018.06.19 05:33:47											
28	28	O	IDOC er sendt til ALE-distribusjonsenhet i etterkant	2018.06.19 05:33:47											
28	28	P	IDoc enviado posteriormente p/unidade distribuição ALE	2018.06.19 05:33:47											
28	28	Q	IDoc dodatočne odoslané do distrib.jednotky ALE	2018.06.19 05:33:47											
28	28	R	IDoc отправлен задним числом в модуль распределения ALE	2018.06.19 05:33:47											
28	28	S	IDOC enviado posteriormente a unidad distribución ALE	2018.06.19 05:33:47											
28	28	T	IDod ALE dağıtım birimine sonradan gönderildi	2018.06.19 05:33:47											
28	28	U	IDOCit lähetetty jälkikäteen ALE-jakoyksikköön	2018.06.19 05:33:47											
28	28	V	IDOC har sänts till ALE-distributionsenhet i efterhand	2018.06.19 05:33:47											
28	28	W	IDoc е изпратен на единица ALE разпределение ретроактивно	2018.06.19 05:33:47											
28	28	X	IDOC nusiųstas į ALE paskirstymo vienetą atgaline data	2018.06.19 05:33:47											
28	28	Y	IDoc nosūtīts uz ALE sadales vienību retrospektīvi	2018.06.19 05:33:47											
28	28	c	IDOC enviat després a unitat distribució ALE	2018.06.19 05:33:47											
28	28	d	IDoc poslat u ALE distribucijsku jedinicu retroaktivno	2018.06.19 05:33:47											
28	28	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
28	28	닱	[ĬĎŏċ∙ŋąċĥţŗäğĺįċĥ∙įŋ∙ĀĻĔ-Ʋēŗţēįĺēįŋĥēįţ∙ʋēŗşċĥįċķţ∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
28	28	묩	IDoc पूर्व प्रभावी रूप से ALE वितरण इकाई को भेजा गया	2018.06.19 05:33:47											
28	28	뱋	IDoc кері санмен ALE үлестіру бірллігіне жіберілді	2018.06.19 05:33:47											
28	28	쁩	IDoc đã gửi tới đ.vị p.phối ALE có hiệu lực từ trc	2018.06.19 05:33:47											
29	29	1	ALE 服务中的错误	2018.06.19 05:33:47											
29	29	2	เกิดข้อผิดพลาดการบริการ ALE	2018.06.19 05:33:47											
29	29	3	ALE 서비스에서 오류 발생	2018.06.19 05:33:47											
29	29	4	Eroare în serviciu ALA	2018.06.19 05:33:47											
29	29	5	Napaka v ALE-storitvi	2018.06.19 05:33:47											
29	29	6	Greška u ALE usluzi	2018.06.19 05:33:47											
29	29	7	Ralat dalam perkhidmatan ALE	2018.06.19 05:33:47											
29	29	8	Помилка у фукції ALE	2018.06.19 05:33:47											
29	29	9	Tõrge ALE teenuses	2018.06.19 05:33:47											
29	29	A	خطأ في خدمة ALE	2018.06.19 05:33:47											
29	29	B	שגיאה בשירות ALE	2018.06.19 05:33:47											
29	29	C	Chyba ve službě ALE	2018.06.19 05:33:47											
29	29	D	Fehler im ALE-Dienst	2018.06.19 05:33:47											
29	29	E	Error in ALE service	2018.06.19 05:33:47											
29	29	F	Erreur dans le service ALE	2018.06.19 05:33:47											
29	29	G	Λάθος σε υπηρεσία ALE	2018.06.19 05:33:47											
29	29	H	Hiba az ALE-szolgálatban	2018.06.19 05:33:47											
29	29	I	Errore nel servizio ALE	2018.06.19 05:33:47											
29	29	J	ALE サービスのエラー	2018.06.19 05:33:47											
29	29	K	Fejl i ALE-funktionalitet	2018.06.19 05:33:47											
29	29	L	Błąd w obsłudze ALE	2018.06.19 05:33:47											
29	29	M	ALE 服務中的錯誤	2018.06.19 05:33:47											
29	29	N	Fout in ALE-service	2018.06.19 05:33:47											
29	29	O	Feil i ALE-tjeneste	2018.06.19 05:33:47											
29	29	P	Erro no serviço ALE	2018.06.19 05:33:47											
29	29	Q	Chyba v službe ALE	2018.06.19 05:33:47											
29	29	R	Ошибка в ALE-службе	2018.06.19 05:33:47											
29	29	S	Error en servicio ALE	2018.06.19 05:33:47											
29	29	T	ALE hizmetinde hata	2018.06.19 05:33:47											
29	29	U	Virhe ALE-palvelussa	2018.06.19 05:33:47											
29	29	V	Fel i ALE-tjänst	2018.06.19 05:33:47											
29	29	W	Грешка при ALE услуга	2018.06.19 05:33:47											
29	29	X	ALE paslaugos klaida	2018.06.19 05:33:47											
29	29	Y	Kļūda ALE pakalpojumā	2018.06.19 05:33:47											
29	29	c	Error en el servei ALE	2018.06.19 05:33:47											
29	29	d	Greška u ALE usluzi	2018.06.19 05:33:47											
29	29	늑	TAIS TEDS2*+	2018.06.19 05:33:47											
29	29	닱	[Ƒēĥĺēŗ∙įɱ∙ĀĻĔ-Ďįēŋşţ∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙∙]	2018.06.19 05:33:47											
29	29	묩	ALE सेवा में त्रुटि	2018.06.19 05:33:47											
29	29	뱋	ALE қызметіндегі қате	2018.06.19 05:33:47											
29	29	쁩	Lỗi trong dịch vụ ALE	2018.06.19 05:33:47											
30	30	1	IDoc 准备好发送  (ALE 服务)	2018.06.19 05:33:47											
30	30	2	IDoc พร้อมสำหรับนำส่ง (การบริการ ALE)	2018.06.19 05:33:47											
